Virus Date,County,State,Total Cases,Deaths,Station ID,Weather Date,Latitude,Longitude,Elevation,(file)name,Temperature,Temp. Attributes,Windspeed,Rain,Rain Attributes
2020-04-21,Baltimore,Maryland,1932,58,99729699999,2020-04-14,39.27,-76.57,10.0,Baltimore_MD.csv,54.6,24,6.6,0.0,I
2020-04-22,Baltimore,Maryland,2021,67,99729699999,2020-04-15,39.27,-76.57,10.0,Baltimore_MD.csv,45.4,24,7.6,0.0,I
2020-04-23,Baltimore,Maryland,2141,71,99729699999,2020-04-16,39.27,-76.57,10.0,Baltimore_MD.csv,46.3,24,7.1,0.0,I
2020-04-24,Baltimore,Maryland,2243,74,99729699999,2020-04-17,39.27,-76.57,10.0,Baltimore_MD.csv,46.1,24,4.8,0.0,I
2020-04-25,Baltimore,Maryland,2397,79,99729699999,2020-04-18,39.27,-76.57,10.0,Baltimore_MD.csv,50.1,24,7.8,0.0,I
2020-04-26,Baltimore,Maryland,2519,81,99729699999,2020-04-19,39.27,-76.57,10.0,Baltimore_MD.csv,50.5,24,4.0,0.0,I
2020-04-27,Baltimore,Maryland,2559,98,99729699999,2020-04-20,39.27,-76.57,10.0,Baltimore_MD.csv,55.4,24,4.7,0.0,I
2020-04-28,Baltimore,Maryland,2644,107,99729699999,2020-04-21,39.27,-76.57,10.0,Baltimore_MD.csv,54.6,24,5.1,0.0,I
2020-04-29,Baltimore,Maryland,2754,118,99729699999,2020-04-22,39.27,-76.57,10.0,Baltimore_MD.csv,47.5,24,10.4,0.0,I
2020-04-30,Baltimore,Maryland,2844,123,99729699999,2020-04-23,39.27,-76.57,10.0,Baltimore_MD.csv,52.1,24,4.0,0.0,I
2020-05-01,Baltimore,Maryland,3026,129,99729699999,2020-04-24,39.27,-76.57,10.0,Baltimore_MD.csv,52.0,23,7.2,0.0,I
2020-05-02,Baltimore,Maryland,3197,139,99729699999,2020-04-25,39.27,-76.57,10.0,Baltimore_MD.csv,53.1,23,3.7,0.0,I
2020-05-03,Baltimore,Maryland,3315,147,99729699999,2020-04-26,39.27,-76.57,10.0,Baltimore_MD.csv,51.3,24,6.3,0.0,I
2020-05-04,Baltimore,Maryland,3463,151,99729699999,2020-04-27,39.27,-76.57,10.0,Baltimore_MD.csv,49.1,24,11.1,0.0,I
2020-05-05,Baltimore,Maryland,3445,157,99729699999,2020-04-28,39.27,-76.57,10.0,Baltimore_MD.csv,51.5,24,4.4,0.0,I
2020-05-06,Baltimore,Maryland,3541,163,99729699999,2020-04-29,39.27,-76.57,10.0,Baltimore_MD.csv,57.7,24,7.3,0.0,I
2020-05-07,Baltimore,Maryland,3676,169,99729699999,2020-04-30,39.27,-76.57,10.0,Baltimore_MD.csv,62.2,24,8.1,0.0,I
2020-05-08,Baltimore,Maryland,3778,177,99729699999,2020-05-01,39.27,-76.57,10.0,Baltimore_MD.csv,58.7,24,5.2,0.0,I
2020-05-09,Baltimore,Maryland,3753,185,99729699999,2020-05-02,39.27,-76.57,10.0,Baltimore_MD.csv,62.0,24,6.8,0.0,I
2020-05-10,Baltimore,Maryland,3878,191,99729699999,2020-05-03,39.27,-76.57,10.0,Baltimore_MD.csv,66.4,24,2.8,0.0,I
2020-05-11,Baltimore,Maryland,3964,194,99729699999,2020-05-04,39.27,-76.57,10.0,Baltimore_MD.csv,67.9,24,8.4,0.0,I
2020-05-12,Baltimore,Maryland,4067,204,99729699999,2020-05-05,39.27,-76.57,10.0,Baltimore_MD.csv,55.7,24,6.1,0.0,I
2020-05-13,Baltimore,Maryland,4175,218,99729699999,2020-05-06,39.27,-76.57,10.0,Baltimore_MD.csv,50.9,24,4.7,0.0,I
2020-05-14,Baltimore,Maryland,4306,223,99729699999,2020-05-07,39.27,-76.57,10.0,Baltimore_MD.csv,53.4,24,7.3,0.0,I
2020-05-15,Baltimore,Maryland,4416,234,99729699999,2020-05-08,39.27,-76.57,10.0,Baltimore_MD.csv,56.9,24,3.7,0.0,I
2020-05-16,Baltimore,Maryland,4566,240,99729699999,2020-05-09,39.27,-76.57,10.0,Baltimore_MD.csv,43.6,24,10.0,0.0,I
2020-05-17,Baltimore,Maryland,4642,250,99729699999,2020-05-10,39.27,-76.57,10.0,Baltimore_MD.csv,49.9,24,5.0,0.0,I
2020-05-18,Baltimore,Maryland,4767,255,99729699999,2020-05-11,39.27,-76.57,10.0,Baltimore_MD.csv,54.7,24,6.1,0.0,I
2020-05-19,Baltimore,Maryland,4936,263,99729699999,2020-05-12,39.27,-76.57,10.0,Baltimore_MD.csv,50.7,24,7.3,0.0,I
2020-05-20,Baltimore,Maryland,5041,277,99729699999,2020-05-13,39.27,-76.57,10.0,Baltimore_MD.csv,55.3,22,3.9,0.0,I
