Virus Date,County,State,Total Cases,Deaths,Station ID,Weather Date,Latitude,Longitude,Elevation,(file)name,Temperature,Temp. Attributes,Windspeed,Rain,Rain Attributes
2020-04-25,DuPage,Illinois,2311,127,99733899999,2020-04-18,42.0,-87.5,202.0,DuPage_IL.csv,43.2,24,16.8,0.0,I
2020-04-26,DuPage,Illinois,2443,131,99733899999,2020-04-19,42.0,-87.5,202.0,DuPage_IL.csv,48.9,24,19.8,0.0,I
2020-04-27,DuPage,Illinois,2628,133,99733899999,2020-04-20,42.0,-87.5,202.0,DuPage_IL.csv,48.1,23,8.4,0.0,I
2020-04-28,DuPage,Illinois,2736,139,99733899999,2020-04-21,42.0,-87.5,202.0,DuPage_IL.csv,45.0,24,20.6,0.0,I
2020-04-29,DuPage,Illinois,2870,142,99733899999,2020-04-22,42.0,-87.5,202.0,DuPage_IL.csv,41.5,24,12.6,0.0,I
2020-04-30,DuPage,Illinois,3081,163,99733899999,2020-04-23,42.0,-87.5,202.0,DuPage_IL.csv,44.5,24,10.0,0.0,I
2020-05-01,DuPage,Illinois,3256,174,99733899999,2020-04-24,42.0,-87.5,202.0,DuPage_IL.csv,40.5,23,13.0,0.0,I
2020-05-02,DuPage,Illinois,3432,189,99733899999,2020-04-25,42.0,-87.5,202.0,DuPage_IL.csv,41.8,24,14.2,0.0,I
2020-05-03,DuPage,Illinois,3611,192,99733899999,2020-04-26,42.0,-87.5,202.0,DuPage_IL.csv,42.9,24,16.3,0.0,I
2020-05-04,DuPage,Illinois,3803,196,99733899999,2020-04-27,42.0,-87.5,202.0,DuPage_IL.csv,52.5,24,12.1,0.0,I
2020-05-05,DuPage,Illinois,3918,207,99733899999,2020-04-28,42.0,-87.5,202.0,DuPage_IL.csv,55.5,24,12.7,0.0,I
2020-05-06,DuPage,Illinois,4056,220,99733899999,2020-04-29,42.0,-87.5,202.0,DuPage_IL.csv,52.5,24,12.0,0.0,I
2020-05-07,DuPage,Illinois,4213,228,99733899999,2020-04-30,42.0,-87.5,202.0,DuPage_IL.csv,43.1,24,26.5,0.0,I
2020-05-08,DuPage,Illinois,4374,236,99733899999,2020-05-01,42.0,-87.5,202.0,DuPage_IL.csv,48.0,24,9.6,0.0,I
2020-05-09,DuPage,Illinois,4493,247,99733899999,2020-05-02,42.0,-87.5,202.0,DuPage_IL.csv,61.8,24,15.2,0.0,I
2020-05-10,DuPage,Illinois,4603,248,99733899999,2020-05-03,42.0,-87.5,202.0,DuPage_IL.csv,65.3,17,12.8,0.0,I
2020-05-11,DuPage,Illinois,4745,251,99733899999,2020-05-04,42.0,-87.5,202.0,DuPage_IL.csv,43.6,24,18.1,0.0,I
2020-05-12,DuPage,Illinois,5121,258,99733899999,2020-05-05,42.0,-87.5,202.0,DuPage_IL.csv,42.5,24,12.6,0.0,I
2020-05-13,DuPage,Illinois,5244,271,99733899999,2020-05-06,42.0,-87.5,202.0,DuPage_IL.csv,44.1,24,12.5,0.0,I
2020-05-14,DuPage,Illinois,5453,279,99733899999,2020-05-07,42.0,-87.5,202.0,DuPage_IL.csv,51.9,24,14.2,0.0,I
2020-05-15,DuPage,Illinois,5634,287,99733899999,2020-05-08,42.0,-87.5,202.0,DuPage_IL.csv,40.1,24,16.8,0.0,I
2020-05-16,DuPage,Illinois,5780,293,99733899999,2020-05-09,42.0,-87.5,202.0,DuPage_IL.csv,41.6,24,11.7,0.0,I
2020-05-17,DuPage,Illinois,5904,298,99733899999,2020-05-10,42.0,-87.5,202.0,DuPage_IL.csv,49.4,24,18.6,0.0,I
2020-05-18,DuPage,Illinois,6076,300,99733899999,2020-05-11,42.0,-87.5,202.0,DuPage_IL.csv,40.3,24,12.2,0.0,I
2020-05-19,DuPage,Illinois,6171,315,99733899999,2020-05-12,42.0,-87.5,202.0,DuPage_IL.csv,46.9,24,12.4,0.0,I
2020-05-20,DuPage,Illinois,6308,326,99733899999,2020-05-13,42.0,-87.5,202.0,DuPage_IL.csv,47.0,22,12.1,0.0,I
