Virus Date,County,State,Total Cases,Deaths,Station ID,Weather Date,Latitude,Longitude,Elevation,(file)name,Temperature,Temp. Attributes,Windspeed,Rain,Rain Attributes
2020-04-17,Philadelphia,Pennsylvania,8563,298,99769899999,2020-04-10,40.8,-74.75,18.0,Philadelphia_PA.csv,45.9,24,16.9,0.0,I
2020-04-18,Philadelphia,Pennsylvania,9014,342,99769899999,2020-04-11,40.8,-74.75,18.0,Philadelphia_PA.csv,45.6,24,12.5,0.0,I
2020-04-19,Philadelphia,Pennsylvania,9214,365,99769899999,2020-04-12,40.8,-74.75,18.0,Philadelphia_PA.csv,52.2,24,4.9,0.0,I
2020-04-20,Philadelphia,Pennsylvania,9553,370,99769899999,2020-04-13,40.8,-74.75,18.0,Philadelphia_PA.csv,61.4,23,12.1,0.0,I
2020-04-21,Philadelphia,Pennsylvania,10028,394,99769899999,2020-04-14,40.8,-74.75,18.0,Philadelphia_PA.csv,53.9,22,8.1,0.0,I
2020-04-22,Philadelphia,Pennsylvania,10643,419,99769899999,2020-04-15,40.8,-74.75,18.0,Philadelphia_PA.csv,47.0,24,7.8,0.0,I
2020-04-23,Philadelphia,Pennsylvania,11226,443,99769899999,2020-04-16,40.8,-74.75,18.0,Philadelphia_PA.csv,45.7,21,9.2,0.0,I
2020-04-24,Philadelphia,Pennsylvania,11877,449,99769899999,2020-04-17,40.8,-74.75,18.0,Philadelphia_PA.csv,42.4,24,6.2,0.0,I
2020-04-25,Philadelphia,Pennsylvania,12329,466,99769899999,2020-04-18,40.8,-74.75,18.0,Philadelphia_PA.csv,45.6,24,5.4,0.0,I
2020-04-26,Philadelphia,Pennsylvania,12566,472,99769899999,2020-04-19,40.8,-74.75,18.0,Philadelphia_PA.csv,46.3,23,8.0,0.0,I
2020-04-27,Philadelphia,Pennsylvania,12868,484,99769899999,2020-04-20,40.8,-74.75,18.0,Philadelphia_PA.csv,53.8,22,3.1,0.0,I
2020-04-28,Philadelphia,Pennsylvania,13445,516,99769899999,2020-04-21,40.8,-74.75,18.0,Philadelphia_PA.csv,50.6,24,6.8,0.0,I
2020-04-29,Philadelphia,Pennsylvania,13445,516,99769899999,2020-04-22,40.8,-74.75,18.0,Philadelphia_PA.csv,44.1,22,9.1,0.0,I
2020-04-30,Philadelphia,Pennsylvania,14468,607,99769899999,2020-04-23,40.8,-74.75,18.0,Philadelphia_PA.csv,46.4,22,3.8,0.0,I
2020-05-01,Philadelphia,Pennsylvania,15137,638,99769899999,2020-04-24,40.8,-74.75,18.0,Philadelphia_PA.csv,46.4,19,5.3,0.0,I
2020-05-02,Philadelphia,Pennsylvania,15527,705,99769899999,2020-04-25,40.8,-74.75,18.0,Philadelphia_PA.csv,53.0,20,3.2,0.0,I
2020-05-03,Philadelphia,Pennsylvania,15854,727,99769899999,2020-04-26,40.8,-74.75,18.0,Philadelphia_PA.csv,49.2,24,6.2,0.0,I
2020-05-04,Philadelphia,Pennsylvania,16040,726,99769899999,2020-04-27,40.8,-74.75,18.0,Philadelphia_PA.csv,45.6,24,4.4,0.0,I
2020-05-05,Philadelphia,Pennsylvania,16410,743,99769899999,2020-04-28,40.8,-74.75,18.0,Philadelphia_PA.csv,50.7,22,4.9,0.0,I
2020-05-06,Philadelphia,Pennsylvania,16697,803,99769899999,2020-04-29,40.8,-74.75,18.0,Philadelphia_PA.csv,53.9,21,5.9,0.0,I
2020-05-07,Philadelphia,Pennsylvania,17047,816,99769899999,2020-04-30,40.8,-74.75,18.0,Philadelphia_PA.csv,59.2,23,11.3,0.0,I
2020-05-08,Philadelphia,Pennsylvania,17517,875,99769899999,2020-05-01,40.8,-74.75,18.0,Philadelphia_PA.csv,60.5,22,5.8,0.0,I
2020-05-09,Philadelphia,Pennsylvania,17881,891,99769899999,2020-05-02,40.8,-74.75,18.0,Philadelphia_PA.csv,62.0,21,7.0,0.0,I
2020-05-10,Philadelphia,Pennsylvania,18211,894,99769899999,2020-05-03,40.8,-74.75,18.0,Philadelphia_PA.csv,63.6,23,6.7,0.0,I
2020-05-11,Philadelphia,Pennsylvania,18313,893,99769899999,2020-05-04,40.8,-74.75,18.0,Philadelphia_PA.csv,66.3,23,6.5,0.0,I
2020-05-12,Philadelphia,Pennsylvania,18537,908,99769899999,2020-05-05,40.8,-74.75,18.0,Philadelphia_PA.csv,53.1,23,6.1,0.0,I
2020-05-13,Philadelphia,Pennsylvania,18779,986,99769899999,2020-05-06,40.8,-74.75,18.0,Philadelphia_PA.csv,51.5,23,3.7,0.0,I
2020-05-14,Philadelphia,Pennsylvania,19093,1008,99769899999,2020-05-07,40.8,-74.75,18.0,Philadelphia_PA.csv,52.8,23,6.5,0.0,I
2020-05-15,Philadelphia,Pennsylvania,19349,1021,99769899999,2020-05-08,40.8,-74.75,18.0,Philadelphia_PA.csv,53.4,23,4.1,0.0,I
2020-05-16,Philadelphia,Pennsylvania,19606,1031,99769899999,2020-05-09,40.8,-74.75,18.0,Philadelphia_PA.csv,40.8,20,10.9,0.0,I
2020-05-17,Philadelphia,Pennsylvania,19606,1031,99769899999,2020-05-10,40.8,-74.75,18.0,Philadelphia_PA.csv,48.4,23,10.9,0.0,I
2020-05-18,Philadelphia,Pennsylvania,19950,1080,99769899999,2020-05-11,40.8,-74.75,18.0,Philadelphia_PA.csv,52.7,21,6.4,0.0,I
2020-05-19,Philadelphia,Pennsylvania,20129,1109,99769899999,2020-05-12,40.8,-74.75,18.0,Philadelphia_PA.csv,50.4,22,9.4,0.0,I
2020-05-20,Philadelphia,Pennsylvania,20359,1152,99769899999,2020-05-13,40.8,-74.75,18.0,Philadelphia_PA.csv,51.9,22,4.3,0.0,I
