Virus Date,County,State,Total Cases,Deaths,Station ID,Weather Date,Latitude,Longitude,Elevation,(file)name,Temperature,Temp. Attributes,Windspeed,Rain,Rain Attributes
2020-04-24,New Haven,Connecticut,6286,396,99728499999,2020-04-17,41.28,-72.88,10.0,NewHaven_CT.csv,41.3,24,10.6,0.0,I
2020-04-25,New Haven,Connecticut,6509,416,99728499999,2020-04-18,41.28,-72.88,10.0,NewHaven_CT.csv,40.3,24,4.4,0.0,I
2020-04-26,New Haven,Connecticut,6715,429,99728499999,2020-04-19,41.28,-72.88,10.0,NewHaven_CT.csv,44.5,24,8.6,0.0,I
2020-04-27,New Haven,Connecticut,6993,456,99728499999,2020-04-20,41.28,-72.88,10.0,NewHaven_CT.csv,50.5,24,4.2,0.0,I
2020-04-28,New Haven,Connecticut,7089,478,99728499999,2020-04-21,41.28,-72.88,10.0,NewHaven_CT.csv,46.5,24,8.5,0.0,I
2020-04-29,New Haven,Connecticut,7205,493,99728499999,2020-04-22,41.28,-72.88,10.0,NewHaven_CT.csv,40.9,24,12.9,0.0,I
2020-04-30,New Haven,Connecticut,7536,512,99728499999,2020-04-23,41.28,-72.88,10.0,NewHaven_CT.csv,40.9,24,5.5,0.0,I
2020-05-01,New Haven,Connecticut,7900,533,99728499999,2020-04-24,41.28,-72.88,10.0,NewHaven_CT.csv,43.5,23,3.9,0.0,I
2020-05-02,New Haven,Connecticut,8024,565,99728499999,2020-04-25,41.28,-72.88,10.0,NewHaven_CT.csv,47.7,24,3.7,0.0,I
2020-05-03,New Haven,Connecticut,8024,565,99728499999,2020-04-26,41.28,-72.88,10.0,NewHaven_CT.csv,47.9,24,5.7,0.0,I
2020-05-04,New Haven,Connecticut,8110,595,99728499999,2020-04-27,41.28,-72.88,10.0,NewHaven_CT.csv,43.3,24,5.2,0.0,I
2020-05-05,New Haven,Connecticut,8337,610,99728499999,2020-04-28,41.28,-72.88,10.0,NewHaven_CT.csv,48.2,24,7.5,0.0,I
2020-05-06,New Haven,Connecticut,8419,629,99728499999,2020-04-29,41.28,-72.88,10.0,NewHaven_CT.csv,48.1,24,4.7,0.0,I
2020-05-07,New Haven,Connecticut,8678,643,99728499999,2020-04-30,41.28,-72.88,10.0,NewHaven_CT.csv,48.7,24,9.1,0.0,I
2020-05-08,New Haven,Connecticut,8887,669,99728499999,2020-05-01,41.28,-72.88,10.0,NewHaven_CT.csv,54.2,24,7.6,0.0,I
2020-05-09,New Haven,Connecticut,9091,686,99728499999,2020-05-02,41.28,-72.88,10.0,NewHaven_CT.csv,58.7,24,9.5,0.0,I
2020-05-10,New Haven,Connecticut,9209,701,99728499999,2020-05-03,41.28,-72.88,10.0,NewHaven_CT.csv,57.3,24,6.3,0.0,I
2020-05-11,New Haven,Connecticut,9260,716,99728499999,2020-05-04,41.28,-72.88,10.0,NewHaven_CT.csv,61.8,24,7.9,0.0,I
2020-05-12,New Haven,Connecticut,9430,723,99728499999,2020-05-05,41.28,-72.88,10.0,NewHaven_CT.csv,51.5,24,10.0,0.0,I
2020-05-13,New Haven,Connecticut,9570,745,99728499999,2020-05-06,41.28,-72.88,10.0,NewHaven_CT.csv,49.1,24,4.0,0.0,I
2020-05-14,New Haven,Connecticut,9712,767,99728499999,2020-05-07,41.28,-72.88,10.0,NewHaven_CT.csv,50.6,24,5.3,0.0,I
2020-05-15,New Haven,Connecticut,9881,783,99728499999,2020-05-08,41.28,-72.88,10.0,NewHaven_CT.csv,50.1,24,6.1,0.0,I
2020-05-16,New Haven,Connecticut,10075,800,99728499999,2020-05-09,41.28,-72.88,10.0,NewHaven_CT.csv,40.7,24,14.0,0.0,I
2020-05-17,New Haven,Connecticut,10159,817,99728499999,2020-05-10,41.28,-72.88,10.0,NewHaven_CT.csv,44.9,24,12.0,0.0,I
2020-05-18,New Haven,Connecticut,10338,830,99728499999,2020-05-11,41.28,-72.88,10.0,NewHaven_CT.csv,52.1,24,8.7,0.0,I
2020-05-19,New Haven,Connecticut,10427,838,99728499999,2020-05-12,41.28,-72.88,10.0,NewHaven_CT.csv,49.4,24,11.6,0.0,I
2020-05-20,New Haven,Connecticut,10587,855,99728499999,2020-05-13,41.28,-72.88,10.0,NewHaven_CT.csv,48.2,22,8.8,0.0,I
